date,universe,predictor_type,definition,value,n_components
2023-09-13,K200,FACTOR_BREADTH,FACTOR_10D,0.375,8
2023-09-20,K200,FACTOR_BREADTH,FACTOR_10D,0.75,8
2023-09-27,K200,FACTOR_BREADTH,FACTOR_10D,0.75,8
2023-10-11,K200,FACTOR_BREADTH,FACTOR_10D,0.625,8
2023-10-18,K200,FACTOR_BREADTH,FACTOR_10D,0.625,8
2023-10-25,K200,FACTOR_BREADTH,FACTOR_10D,0.5,8
2023-11-01,K200,FACTOR_BREADTH,FACTOR_10D,0.5,8
2023-11-08,K200,FACTOR_BREADTH,FACTOR_10D,0.0,8
2023-11-15,K200,FACTOR_BREADTH,FACTOR_10D,0.125,8
2023-11-22,K200,FACTOR_BREADTH,FACTOR_10D,0.125,8
2023-11-29,K200,FACTOR_BREADTH,FACTOR_10D,0.25,8
2023-12-06,K200,FACTOR_BREADTH,FACTOR_10D,1.0,8
2023-12-13,K200,FACTOR_BREADTH,FACTOR_10D,0.75,8
2023-12-20,K200,FACTOR_BREADTH,FACTOR_10D,0.375,8
2023-12-28,K200,FACTOR_BREADTH,FACTOR_10D,0.25,8
2024-01-08,K200,FACTOR_BREADTH,FACTOR_10D,0.125,8
2024-01-15,K200,FACTOR_BREADTH,FACTOR_10D,0.25,8
2024-01-22,K200,FACTOR_BREADTH,FACTOR_10D,0.75,8
2024-01-29,K200,FACTOR_BREADTH,FACTOR_10D,0.25,8
2024-02-05,K200,FACTOR_BREADTH,FACTOR_10D,0.375,8
2024-02-14,K200,FACTOR_BREADTH,FACTOR_10D,0.5,8
2024-02-21,K200,FACTOR_BREADTH,FACTOR_10D,0.375,8
2024-02-28,K200,FACTOR_BREADTH,FACTOR_10D,0.375,8
2024-03-07,K200,FACTOR_BREADTH,FACTOR_10D,0.75,8
2024-03-14,K200,FACTOR_BREADTH,FACTOR_10D,0.75,8
2024-03-21,K200,FACTOR_BREADTH,FACTOR_10D,0.25,8
2024-03-28,K200,FACTOR_BREADTH,FACTOR_10D,0.375,8
2024-04-04,K200,FACTOR_BREADTH,FACTOR_10D,0.625,8
2024-04-12,K200,FACTOR_BREADTH,FACTOR_10D,0.875,8
2024-04-19,K200,FACTOR_BREADTH,FACTOR_10D,0.875,8
2024-04-26,K200,FACTOR_BREADTH,FACTOR_10D,0.75,8
2024-05-07,K200,FACTOR_BREADTH,FACTOR_10D,0.25,8
2024-05-14,K200,FACTOR_BREADTH,FACTOR_10D,0.5,8
2024-05-22,K200,FACTOR_BREADTH,FACTOR_10D,0.875,8
2024-05-29,K200,FACTOR_BREADTH,FACTOR_10D,0.75,8
2024-06-05,K200,FACTOR_BREADTH,FACTOR_10D,0.375,8
2024-06-13,K200,FACTOR_BREADTH,FACTOR_10D,0.5,8
2024-06-20,K200,FACTOR_BREADTH,FACTOR_10D,0.625,8
2024-06-27,K200,FACTOR_BREADTH,FACTOR_10D,0.75,8
2024-07-04,K200,FACTOR_BREADTH,FACTOR_10D,0.5,8
2024-07-11,K200,FACTOR_BREADTH,FACTOR_10D,0.375,8
2024-07-18,K200,FACTOR_BREADTH,FACTOR_10D,0.875,8
2024-07-25,K200,FACTOR_BREADTH,FACTOR_10D,0.875,8
2024-08-01,K200,FACTOR_BREADTH,FACTOR_10D,0.875,8
2024-08-08,K200,FACTOR_BREADTH,FACTOR_10D,0.75,8
2024-08-16,K200,FACTOR_BREADTH,FACTOR_10D,0.875,8
2024-08-23,K200,FACTOR_BREADTH,FACTOR_10D,0.625,8
2024-08-30,K200,FACTOR_BREADTH,FACTOR_10D,0.375,8
2024-09-06,K200,FACTOR_BREADTH,FACTOR_10D,0.375,8
2024-09-13,K200,FACTOR_BREADTH,FACTOR_10D,0.25,8
2024-09-25,K200,FACTOR_BREADTH,FACTOR_10D,0.125,8
2024-10-04,K200,FACTOR_BREADTH,FACTOR_10D,0.125,8
2024-10-14,K200,FACTOR_BREADTH,FACTOR_10D,0.75,8
2024-10-21,K200,FACTOR_BREADTH,FACTOR_10D,0.5,8
2024-10-28,K200,FACTOR_BREADTH,FACTOR_10D,0.75,8
2024-11-04,K200,FACTOR_BREADTH,FACTOR_10D,0.625,8
2024-11-11,K200,FACTOR_BREADTH,FACTOR_10D,0.875,8
2024-11-18,K200,FACTOR_BREADTH,FACTOR_10D,1.0,8
2024-11-25,K200,FACTOR_BREADTH,FACTOR_10D,0.875,8
2024-12-02,K200,FACTOR_BREADTH,FACTOR_10D,0.375,8
2024-12-09,K200,FACTOR_BREADTH,FACTOR_10D,0.875,8
2024-12-16,K200,FACTOR_BREADTH,FACTOR_10D,0.0,8
2024-12-23,K200,FACTOR_BREADTH,FACTOR_10D,0.5,8
2025-01-02,K200,FACTOR_BREADTH,FACTOR_10D,0.5,8
2025-01-09,K200,FACTOR_BREADTH,FACTOR_10D,0.5,8
2025-01-16,K200,FACTOR_BREADTH,FACTOR_10D,0.625,8
2025-01-23,K200,FACTOR_BREADTH,FACTOR_10D,0.625,8
2025-02-05,K200,FACTOR_BREADTH,FACTOR_10D,0.75,8
2025-02-12,K200,FACTOR_BREADTH,FACTOR_10D,0.5,8
2025-02-19,K200,FACTOR_BREADTH,FACTOR_10D,0.375,8
2025-02-26,K200,FACTOR_BREADTH,FACTOR_10D,0.5,8
2025-03-06,K200,FACTOR_BREADTH,FACTOR_10D,0.625,8
2025-03-13,K200,FACTOR_BREADTH,FACTOR_10D,1.0,8
2025-03-20,K200,FACTOR_BREADTH,FACTOR_10D,0.5,8
2025-03-27,K200,FACTOR_BREADTH,FACTOR_10D,0.375,8
2025-04-03,K200,FACTOR_BREADTH,FACTOR_10D,0.75,8
2025-04-10,K200,FACTOR_BREADTH,FACTOR_10D,0.625,8
2025-04-17,K200,FACTOR_BREADTH,FACTOR_10D,0.5,8
2025-04-24,K200,FACTOR_BREADTH,FACTOR_10D,0.5,8
2025-05-02,K200,FACTOR_BREADTH,FACTOR_10D,1.0,8
2025-05-13,K200,FACTOR_BREADTH,FACTOR_10D,1.0,8
2025-05-20,K200,FACTOR_BREADTH,FACTOR_10D,1.0,8
2025-05-27,K200,FACTOR_BREADTH,FACTOR_10D,0.875,8
2025-06-04,K200,FACTOR_BREADTH,FACTOR_10D,1.0,8
2025-06-12,K200,FACTOR_BREADTH,FACTOR_10D,0.625,8
2025-06-19,K200,FACTOR_BREADTH,FACTOR_10D,0.75,8
2025-06-26,K200,FACTOR_BREADTH,FACTOR_10D,0.875,8
2025-07-03,K200,FACTOR_BREADTH,FACTOR_10D,0.5,8
2025-07-10,K200,FACTOR_BREADTH,FACTOR_10D,0.25,8
2025-07-17,K200,FACTOR_BREADTH,FACTOR_10D,0.875,8
2025-07-24,K200,FACTOR_BREADTH,FACTOR_10D,0.375,8
2025-07-31,K200,FACTOR_BREADTH,FACTOR_10D,0.375,8
2025-08-07,K200,FACTOR_BREADTH,FACTOR_10D,0.25,8
2025-08-14,K200,FACTOR_BREADTH,FACTOR_10D,0.0,8
2025-08-22,K200,FACTOR_BREADTH,FACTOR_10D,0.125,8
2025-08-29,K200,FACTOR_BREADTH,FACTOR_10D,0.75,8
2025-09-05,K200,FACTOR_BREADTH,FACTOR_10D,0.75,8
2025-09-12,K200,FACTOR_BREADTH,FACTOR_10D,0.5,8
2025-09-19,K200,FACTOR_BREADTH,FACTOR_10D,0.75,8
2025-09-26,K200,FACTOR_BREADTH,FACTOR_10D,0.375,8
2025-10-10,K200,FACTOR_BREADTH,FACTOR_10D,0.5,8
2025-10-17,K200,FACTOR_BREADTH,FACTOR_10D,0.5,8
2025-10-24,K200,FACTOR_BREADTH,FACTOR_10D,0.5,8
2025-10-31,K200,FACTOR_BREADTH,FACTOR_10D,0.625,8
2025-11-07,K200,FACTOR_BREADTH,FACTOR_10D,0.625,8
2025-11-14,K200,FACTOR_BREADTH,FACTOR_10D,0.625,8
2025-11-21,K200,FACTOR_BREADTH,FACTOR_10D,0.625,8
2025-11-28,K200,FACTOR_BREADTH,FACTOR_10D,0.625,8
2025-12-05,K200,FACTOR_BREADTH,FACTOR_10D,0.625,8
2025-12-12,K200,FACTOR_BREADTH,FACTOR_10D,0.625,8
2025-12-19,K200,FACTOR_BREADTH,FACTOR_10D,0.375,8
2025-12-29,K200,FACTOR_BREADTH,FACTOR_10D,0.375,8
2026-01-07,K200,FACTOR_BREADTH,FACTOR_10D,0.625,8
2026-01-14,K200,FACTOR_BREADTH,FACTOR_10D,0.75,8
2026-01-21,K200,FACTOR_BREADTH,FACTOR_10D,0.5,8
2026-01-28,K200,FACTOR_BREADTH,FACTOR_10D,0.125,8
2026-02-04,K200,FACTOR_BREADTH,FACTOR_10D,0.75,8
2026-02-11,K200,FACTOR_BREADTH,FACTOR_10D,0.375,8
2026-02-23,K200,FACTOR_BREADTH,FACTOR_10D,0.5,8
2026-03-03,K200,FACTOR_BREADTH,FACTOR_10D,0.5,8
2026-03-10,K200,FACTOR_BREADTH,FACTOR_10D,0.5,8
2026-03-17,K200,FACTOR_BREADTH,FACTOR_10D,0.75,8
2026-03-24,K200,FACTOR_BREADTH,FACTOR_10D,0.75,8
2026-03-31,K200,FACTOR_BREADTH,FACTOR_10D,0.5,8
2026-04-07,K200,FACTOR_BREADTH,FACTOR_10D,0.5,8
2026-04-14,K200,FACTOR_BREADTH,FACTOR_10D,0.5,8
2026-04-21,K200,FACTOR_BREADTH,FACTOR_10D,0.625,8
2026-04-28,K200,FACTOR_BREADTH,FACTOR_10D,0.625,8
2026-05-07,K200,FACTOR_BREADTH,FACTOR_10D,0.75,8
2026-05-14,K200,FACTOR_BREADTH,FACTOR_10D,0.875,8
2026-05-21,K200,FACTOR_BREADTH,FACTOR_10D,0.625,8
2026-05-29,K200,FACTOR_BREADTH,FACTOR_10D,0.5,8
2026-06-08,K200,FACTOR_BREADTH,FACTOR_10D,0.5,8
2026-06-15,K200,FACTOR_BREADTH,FACTOR_10D,0.5,8
2026-06-22,K200,FACTOR_BREADTH,FACTOR_10D,0.375,8
2026-06-29,K200,FACTOR_BREADTH,FACTOR_10D,0.625,8
2026-07-06,K200,FACTOR_BREADTH,FACTOR_10D,0.625,8
2026-07-13,K200,FACTOR_BREADTH,FACTOR_10D,0.625,8
2026-07-21,K200,FACTOR_BREADTH,FACTOR_10D,0.625,8
2026-07-28,K200,FACTOR_BREADTH,FACTOR_10D,0.625,8
2026-08-04,K200,FACTOR_BREADTH,FACTOR_10D,0.375,8
2016-01-18,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.625,8
2016-01-25,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.5,8
2016-02-01,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.25,8
2016-02-11,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.5,8
2016-02-18,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.75,8
2016-02-25,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.625,8
2016-03-04,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.125,8
2016-03-11,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.125,8
2016-03-18,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.5,8
2016-03-25,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.375,8
2016-04-01,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.5,8
2016-04-08,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.625,8
2016-04-18,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.5,8
2016-04-25,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.5,8
2016-05-02,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.625,8
2016-05-11,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.5,8
2016-05-18,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.5,8
2016-05-25,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.625,8
2016-06-01,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.25,8
2016-06-09,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.375,8
2016-06-16,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.5,8
2016-06-23,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.625,8
2016-06-30,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.875,8
2016-07-07,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.625,8
2016-07-14,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.625,8
2016-07-21,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.75,8
2016-07-28,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.625,8
2016-08-04,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.75,8
2016-08-11,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.625,8
2016-08-19,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.625,8
2016-08-26,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.875,8
2016-09-02,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.375,8
2016-09-09,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.5,8
2016-09-21,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.25,8
2016-09-28,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.625,8
2016-10-06,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.875,8
2016-10-13,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.75,8
2016-10-20,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.625,8
2016-10-27,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.75,8
2016-11-03,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.375,8
2016-11-10,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.25,8
2016-11-17,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.125,8
2016-11-24,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.5,8
2016-12-01,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.5,8
2016-12-08,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.75,8
2016-12-15,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.5,8
2016-12-22,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.75,8
2016-12-29,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.5,8
2017-01-06,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.0,8
2017-01-13,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.375,8
2017-01-20,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.375,8
2017-01-31,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,1.0,8
2017-02-07,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.5,8
2017-02-14,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.375,8
2017-02-21,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.875,8
2017-02-28,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.625,8
2017-03-08,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.5,8
2017-03-15,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.625,8
2017-03-22,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.375,8
2017-03-29,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.25,8
2017-04-05,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.25,8
2017-04-12,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.25,8
2017-04-19,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.375,8
2017-04-26,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.25,8
2017-05-08,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.75,8
2017-05-16,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.75,8
2017-05-23,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,1.0,8
2017-05-30,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.875,8
2017-06-07,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.25,8
2017-06-14,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.375,8
2017-06-21,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.625,8
2017-06-28,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.75,8
2017-07-05,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.625,8
2017-07-12,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.75,8
2017-07-19,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.5,8
2017-07-26,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.5,8
2017-08-02,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.5,8
2017-08-09,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.375,8
2017-08-17,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.5,8
2017-08-24,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.625,8
2017-08-31,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.5,8
2017-09-07,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.5,8
2017-09-14,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.875,8
2017-09-21,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.875,8
2017-09-28,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.375,8
2017-10-13,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.5,8
2017-10-20,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.5,8
2017-10-27,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.25,8
2017-11-03,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.25,8
2017-11-10,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.375,8
2017-11-17,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.125,8
2017-11-24,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.375,8
2017-12-01,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.375,8
2017-12-08,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.125,8
2017-12-15,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.375,8
2017-12-22,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.5,8
2018-01-03,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.5,8
2018-01-10,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.375,8
2018-01-17,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.375,8
2018-01-24,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.125,8
2018-01-31,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.5,8
2018-02-07,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.625,8
2018-02-14,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.75,8
2018-02-23,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.5,8
2018-03-05,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.5,8
2018-03-12,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.125,8
2018-03-19,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.25,8
2018-03-26,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.75,8
2018-04-02,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.875,8
2018-04-09,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.625,8
2018-04-16,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.625,8
2018-04-23,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.5,8
2018-04-30,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.625,8
2018-05-09,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.75,8
2018-05-16,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.625,8
2018-05-24,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.625,8
2018-05-31,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.875,8
2018-06-08,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.75,8
2018-06-18,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.25,8
2018-06-25,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.375,8
2018-07-02,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.625,8
2018-07-09,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.125,8
2018-07-16,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.125,8
2018-07-23,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.625,8
2018-07-30,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.5,8
2018-08-06,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.5,8
2018-08-13,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.5,8
2018-08-21,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.375,8
2018-08-28,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.5,8
2018-09-04,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.625,8
2018-09-11,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.375,8
2018-09-18,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.5,8
2018-09-28,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.5,8
2018-10-08,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.5,8
2018-10-16,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.625,8
2018-10-23,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.5,8
2018-10-30,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.5,8
2018-11-06,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.25,8
2018-11-13,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.375,8
2018-11-20,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.375,8
2018-11-27,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.125,8
2018-12-04,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.375,8
2018-12-11,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.5,8
2018-12-18,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.625,8
2018-12-26,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.75,8
2019-01-04,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.375,8
2019-01-11,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.5,8
2019-01-18,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.5,8
2019-01-25,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.375,8
2019-02-01,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.25,8
2019-02-13,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.5,8
2019-02-20,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.125,8
2019-02-27,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.125,8
2019-03-07,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.5,8
2019-03-14,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.625,8
2019-03-21,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.625,8
2019-03-28,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.875,8
2019-04-04,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.75,8
2019-04-11,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.625,8
2019-04-18,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.625,8
2019-04-25,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.5,8
2019-05-03,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.5,8
2019-05-13,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.875,8
2019-05-20,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.875,8
2019-05-27,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.875,8
2019-06-03,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.625,8
2019-06-11,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.75,8
2019-06-18,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.875,8
2019-06-25,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.5,8
2019-07-02,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.375,8
2019-07-09,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.625,8
2019-07-16,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.375,8
2019-07-23,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.5,8
2019-07-30,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.5,8
2019-08-06,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.625,8
2019-08-13,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.625,8
2019-08-21,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.25,8
2019-08-28,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.375,8
2019-09-04,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.5,8
2019-09-11,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.625,8
2019-09-20,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.375,8
2019-09-27,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.875,8
2019-10-07,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.625,8
2019-10-15,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.625,8
2019-10-22,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.875,8
2019-10-29,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.5,8
2019-11-05,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.375,8
2019-11-12,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.375,8
2019-11-19,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.75,8
2019-11-26,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.75,8
2019-12-03,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.125,8
2019-12-10,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.625,8
2019-12-17,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.75,8
2019-12-24,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.5,8
2020-01-03,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.5,8
2020-01-10,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.5,8
2020-01-17,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.75,8
2020-01-28,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.5,8
2020-02-04,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.375,8
2020-02-11,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.125,8
2020-02-18,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.375,8
2020-02-25,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.625,8
2020-03-03,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.25,8
2020-03-10,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.125,8
2020-03-17,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.375,8
2020-03-24,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.625,8
2020-03-31,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.5,8
2020-04-07,KOSDAQ,FACTOR_BREADTH,FACTOR_10D,0.375,8
